State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,BAGHPAT,1998,Whole Year ,Sugarcane,64314,4308523
Uttar Pradesh,BAGHPAT,1998,Whole Year ,Tobacco,9,57
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Onion,110,1550
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Peas & beans (Pulses),82,148
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Potato,472,11286
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Sugarcane,63061,4081056
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Tobacco,4,18
Uttar Pradesh,BAGHPAT,2000,Whole Year ,Potato,366,7879
Uttar Pradesh,BAGHPAT,2000,Whole Year ,Sugarcane,63723,3904945
Uttar Pradesh,BAGHPAT,2000,Whole Year ,Turmeric,4,7
Uttar Pradesh,BAGHPAT,2001,Whole Year ,Potato,376,10059
Uttar Pradesh,BAGHPAT,2001,Whole Year ,Sugarcane,63610,4106153
Uttar Pradesh,BAGHPAT,2002,Whole Year ,Potato,371,9426
Uttar Pradesh,BAGHPAT,2002,Whole Year ,Sannhamp,42,13
Uttar Pradesh,BAGHPAT,2002,Whole Year ,Sugarcane,69410,4252057
Uttar Pradesh,BAGHPAT,2002,Whole Year ,Tobacco,1,6
Uttar Pradesh,BAGHPAT,2003,Whole Year ,Potato,353,6390
Uttar Pradesh,BAGHPAT,2003,Whole Year ,Sugarcane,70774,4453666
Uttar Pradesh,BAGHPAT,2003,Whole Year ,Tobacco,1,4
Uttar Pradesh,BAGHPAT,2004,Whole Year ,Dry chillies,40,38
Uttar Pradesh,BAGHPAT,2004,Whole Year ,Onion,57,657
Uttar Pradesh,BAGHPAT,2004,Whole Year ,Sweet potato,6,70
Uttar Pradesh,BAGHPAT,2004,Whole Year ,Tobacco,2,8
Uttar Pradesh,BAGHPAT,2005,Whole Year ,Dry chillies,24,22
Uttar Pradesh,BAGHPAT,2005,Whole Year ,Onion,124,1590
Uttar Pradesh,BAGHPAT,2005,Whole Year ,Sweet potato,6,78
Uttar Pradesh,BAGHPAT,2006,Whole Year ,Dry chillies,35,33
Uttar Pradesh,BAHRAICH,1997,Whole Year ,Potato,1716,16139
Uttar Pradesh,BAHRAICH,1997,Whole Year ,Sugarcane,12907,630275
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Onion,443,5349
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Potato,1934,31351
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Sannhamp,61,22
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Sugarcane,15344,640152
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Tobacco,2,12
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Turmeric,143,266
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Onion,528,7569
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Peas & beans (Pulses),1304,1243
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Potato,2041,54251
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Sugarcane,17474,880829
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Tobacco,2,11
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Turmeric,151,235
Uttar Pradesh,BAHRAICH,2000,Whole Year ,Potato,2077,40703
Uttar Pradesh,BAHRAICH,2000,Whole Year ,Sugarcane,18268,887898
Uttar Pradesh,BAHRAICH,2000,Whole Year ,Turmeric,207,361
Uttar Pradesh,BAHRAICH,2001,Whole Year ,Potato,2132,52579
Uttar Pradesh,BAHRAICH,2001,Whole Year ,Sugarcane,21637,1182765
Uttar Pradesh,BAHRAICH,2001,Whole Year ,Turmeric,218,390
Uttar Pradesh,BAHRAICH,2002,Whole Year ,Potato,1698,39392
Uttar Pradesh,BAHRAICH,2002,Whole Year ,Sannhamp,7,2
Uttar Pradesh,BAHRAICH,2002,Whole Year ,Sugarcane,24247,1222825
Uttar Pradesh,BAHRAICH,2002,Whole Year ,Turmeric,224,407
Uttar Pradesh,BAHRAICH,2003,Whole Year ,Potato,1905,35980
Uttar Pradesh,BAHRAICH,2003,Whole Year ,Sugarcane,18989,848732
Uttar Pradesh,BAHRAICH,2003,Whole Year ,Turmeric,156,282
Uttar Pradesh,BAHRAICH,2004,Whole Year ,Banana,26,946
Uttar Pradesh,BAHRAICH,2004,Whole Year ,Dry chillies,158,148
Uttar Pradesh,BAHRAICH,2004,Whole Year ,Garlic,1,4
Uttar Pradesh,BAHRAICH,2004,Whole Year ,Guar seed,41,35
Uttar Pradesh,BAHRAICH,2004,Whole Year ,Onion,477,5752
Uttar Pradesh,BAHRAICH,2004,Whole Year ,Sweet potato,78,907
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Banana,38,1448
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Coriander,137,79
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Dry chillies,235,215
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Garlic,94,410
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Guar seed,36,29
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Onion,540,6975
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Sweet potato,63,824
Uttar Pradesh,BAHRAICH,2006,Whole Year ,Banana,36,1397
Uttar Pradesh,BAHRAICH,2006,Whole Year ,Coriander,104,54
Uttar Pradesh,BAHRAICH,2006,Whole Year ,Dry chillies,340,323
Uttar Pradesh,BAHRAICH,2006,Whole Year ,Guar seed,30,25
Uttar Pradesh,BALLIA,1997,Whole Year ,Potato,7082,97832
Uttar Pradesh,BALLIA,1997,Whole Year ,Sugarcane,11215,468697
Uttar Pradesh,BALLIA,1998,Whole Year ,Onion,752,9080
Uttar Pradesh,BALLIA,1998,Whole Year ,Potato,7595,167455
Uttar Pradesh,BALLIA,1998,Whole Year ,Sugarcane,10771,399259
Uttar Pradesh,BALLIA,1998,Whole Year ,Tobacco,6,36
Uttar Pradesh,BALLIA,1999,Whole Year ,Onion,658,9432
Uttar Pradesh,BALLIA,1999,Whole Year ,Peas & beans (Pulses),2681,2978
Uttar Pradesh,BALLIA,1999,Whole Year ,Potato,7594,135158
Uttar Pradesh,BALLIA,1999,Whole Year ,Sugarcane,11062,460091
Uttar Pradesh,BALLIA,1999,Whole Year ,Tobacco,9,49
Uttar Pradesh,BALLIA,1999,Whole Year ,Turmeric,31,48
Uttar Pradesh,BALLIA,2000,Whole Year ,Potato,7388,137026
Uttar Pradesh,BALLIA,2000,Whole Year ,Sugarcane,10369,380833
Uttar Pradesh,BALLIA,2001,Whole Year ,Potato,6485,172086
Uttar Pradesh,BALLIA,2001,Whole Year ,Sugarcane,8502,397758
Uttar Pradesh,BALLIA,2001,Whole Year ,Tobacco,5,31
Uttar Pradesh,BALLIA,2001,Whole Year ,Turmeric,1,2
Uttar Pradesh,BALLIA,2002,Whole Year ,Potato,6996,146244
Uttar Pradesh,BALLIA,2002,Whole Year ,Sugarcane,8605,341722
Uttar Pradesh,BALLIA,2002,Whole Year ,Tobacco,2,12
Uttar Pradesh,BALLIA,2002,Whole Year ,Turmeric,2,3
Uttar Pradesh,BALLIA,2003,Whole Year ,Potato,7336,163358
Uttar Pradesh,BALLIA,2003,Whole Year ,Sugarcane,8339,303106
Uttar Pradesh,BALLIA,2003,Whole Year ,Tobacco,2,15
Uttar Pradesh,BALLIA,2003,Whole Year ,Turmeric,2,3
Uttar Pradesh,BALLIA,2004,Whole Year ,Dry chillies,144,135
Uttar Pradesh,BALLIA,2004,Whole Year ,Garlic,28,121
Uttar Pradesh,BALLIA,2004,Whole Year ,Guar seed,13,11
Uttar Pradesh,BALLIA,2004,Whole Year ,Onion,596,6601
Uttar Pradesh,BALLIA,2004,Whole Year ,Sweet potato,38,442
Uttar Pradesh,BALLIA,2004,Whole Year ,Tobacco,4,17
Uttar Pradesh,BALLIA,2005,Whole Year ,Coriander,11,6
Uttar Pradesh,BALLIA,2005,Whole Year ,Dry chillies,138,126
Uttar Pradesh,BALLIA,2005,Whole Year ,Garlic,31,135
Uttar Pradesh,BALLIA,2005,Whole Year ,Onion,657,8428
Uttar Pradesh,BALLIA,2005,Whole Year ,Sweet potato,19,248
Uttar Pradesh,BALLIA,2006,Whole Year ,Coriander,21,11
Uttar Pradesh,BALLIA,2006,Whole Year ,Dry chillies,109,103
Uttar Pradesh,BALLIA,2006,Whole Year ,Guar seed,59,50
Uttar Pradesh,BALRAMPUR,1997,Whole Year ,Potato,1825,17164
Uttar Pradesh,BALRAMPUR,1997,Whole Year ,Sugarcane,12024,601705
Uttar Pradesh,BALRAMPUR,1998,Whole Year ,Onion,489,5905
Uttar Pradesh,BALRAMPUR,1998,Whole Year ,Potato,2078,33686
Uttar Pradesh,BALRAMPUR,1998,Whole Year ,Sugarcane,12066,645338
Uttar Pradesh,BALRAMPUR,1998,Whole Year ,Tobacco,10,60
Uttar Pradesh,BALRAMPUR,1998,Whole Year ,Turmeric,4,7
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Onion,397,5691
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Peas & beans (Pulses),1864,1777
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Potato,2146,57041
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Sugarcane,12972,763376
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Tobacco,10,54
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Turmeric,8,13
Uttar Pradesh,BALRAMPUR,2000,Whole Year ,Potato,1904,37313
Uttar Pradesh,BALRAMPUR,2000,Whole Year ,Sugarcane,36645,1880182
Uttar Pradesh,BALRAMPUR,2000,Whole Year ,Turmeric,1,2
Uttar Pradesh,BALRAMPUR,2001,Whole Year ,Potato,1733,42739
Uttar Pradesh,BALRAMPUR,2001,Whole Year ,Sugarcane,38368,2030895
Uttar Pradesh,BALRAMPUR,2002,Whole Year ,Potato,1734,40227
Uttar Pradesh,BALRAMPUR,2002,Whole Year ,Sugarcane,40681,2067734
Uttar Pradesh,BALRAMPUR,2002,Whole Year ,Turmeric,1,2
Uttar Pradesh,BALRAMPUR,2003,Whole Year ,Potato,1477,27896
Uttar Pradesh,BALRAMPUR,2003,Whole Year ,Sugarcane,49746,2416064
Uttar Pradesh,BALRAMPUR,2003,Whole Year ,Turmeric,2,4
Uttar Pradesh,BALRAMPUR,2004,Whole Year ,Dry chillies,18,17
Uttar Pradesh,BALRAMPUR,2004,Whole Year ,Garlic,4,18
Uttar Pradesh,BALRAMPUR,2004,Whole Year ,Onion,154,1810
Uttar Pradesh,BALRAMPUR,2004,Whole Year ,Sweet potato,18,209
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Coriander,81,46
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Dry chillies,20,18
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Garlic,77,335
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Guar seed,12,10
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Onion,113,1457
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Sweet potato,13,170
Uttar Pradesh,BALRAMPUR,2005,Whole Year ,Tobacco,1589,9100
Uttar Pradesh,BALRAMPUR,2006,Whole Year ,Banana,2,78
Uttar Pradesh,BALRAMPUR,2006,Whole Year ,Coriander,87,45
Uttar Pradesh,BALRAMPUR,2006,Whole Year ,Dry chillies,35,33
Uttar Pradesh,BALRAMPUR,2006,Whole Year ,Guar seed,36,30
Uttar Pradesh,BANDA,1997,Whole Year ,Potato,110,1614
Uttar Pradesh,BANDA,1997,Whole Year ,Sugarcane,744,15600
Uttar Pradesh,BANDA,1998,Whole Year ,Onion,168,2040
Uttar Pradesh,BANDA,1998,Whole Year ,Potato,132,3012
Uttar Pradesh,BANDA,1998,Whole Year ,Sannhamp,707,257
Uttar Pradesh,BANDA,1998,Whole Year ,Sugarcane,691,28917
Uttar Pradesh,BANDA,1998,Whole Year ,Tobacco,5,30
Uttar Pradesh,BANDA,1999,Whole Year ,Onion,365,5145
Uttar Pradesh,BANDA,1999,Whole Year ,Peas & beans (Pulses),1848,2262
Uttar Pradesh,BANDA,1999,Whole Year ,Potato,165,3718
Uttar Pradesh,BANDA,1999,Whole Year ,Sugarcane,688,22524
Uttar Pradesh,BANDA,1999,Whole Year ,Tobacco,1,5
Uttar Pradesh,BANDA,2000,Whole Year ,Potato,97,2067
Uttar Pradesh,BANDA,2000,Whole Year ,Sugarcane,694,25300
Uttar Pradesh,BANDA,2001,Whole Year ,Potato,106,2614
Uttar Pradesh,BANDA,2001,Whole Year ,Sugarcane,608,31417
Uttar Pradesh,BANDA,2001,Whole Year ,Tobacco,1,6
Uttar Pradesh,BANDA,2002,Whole Year ,Potato,147,3410
Uttar Pradesh,BANDA,2002,Whole Year ,Sannhamp,531,167
Uttar Pradesh,BANDA,2002,Whole Year ,Sugarcane,590,29827
Uttar Pradesh,BANDA,2002,Whole Year ,Tobacco,2,12
Uttar Pradesh,BANDA,2003,Whole Year ,Potato,164,3430
Uttar Pradesh,BANDA,2003,Whole Year ,Sannhamp,615,185
Uttar Pradesh,BANDA,2003,Whole Year ,Sugarcane,681,28726
Uttar Pradesh,BANDA,2003,Whole Year ,Tobacco,2,15
Uttar Pradesh,BANDA,2004,Whole Year ,Dry chillies,6,6
Uttar Pradesh,BANDA,2004,Whole Year ,Guar seed,28,24
Uttar Pradesh,BANDA,2004,Whole Year ,Onion,197,2047
Uttar Pradesh,BANDA,2004,Whole Year ,Sweet potato,27,314
Uttar Pradesh,BANDA,2004,Whole Year ,Tobacco,1,4
Uttar Pradesh,BANDA,2005,Whole Year ,Coriander,14,8
Uttar Pradesh,BANDA,2005,Whole Year ,Dry chillies,9,8
Uttar Pradesh,BANDA,2005,Whole Year ,Garlic,1,5
Uttar Pradesh,BANDA,2005,Whole Year ,Guar seed,27,22
Uttar Pradesh,BANDA,2005,Whole Year ,Onion,264,3372
Uttar Pradesh,BANDA,2005,Whole Year ,Sweet potato,31,406
Uttar Pradesh,BANDA,2005,Whole Year ,Tobacco,3,17
Uttar Pradesh,BANDA,2006,Whole Year ,Coriander,21,11
Uttar Pradesh,BANDA,2006,Whole Year ,Dry chillies,12,11
Uttar Pradesh,BANDA,2006,Whole Year ,Guar seed,14,12
Uttar Pradesh,BARABANKI,1997,Whole Year ,Potato,14417,166026
Uttar Pradesh,BARABANKI,1997,Whole Year ,Sugarcane,13816,710585
Uttar Pradesh,BARABANKI,1998,Whole Year ,Onion,642,7752
Uttar Pradesh,BARABANKI,1998,Whole Year ,Potato,15349,380747
Uttar Pradesh,BARABANKI,1998,Whole Year ,Sugarcane,15089,740870
Uttar Pradesh,BARABANKI,1998,Whole Year ,Tobacco,157,1011
Uttar Pradesh,BARABANKI,1998,Whole Year ,Turmeric,1,2
Uttar Pradesh,BARABANKI,1999,Whole Year ,Moth,13,5
Uttar Pradesh,BARABANKI,1999,Whole Year ,Onion,700,10035
Uttar Pradesh,BARABANKI,1999,Whole Year ,Peas & beans (Pulses),3575,3334
Uttar Pradesh,BARABANKI,1999,Whole Year ,Potato,15520,363028
Uttar Pradesh,BARABANKI,1999,Whole Year ,Sugarcane,14878,759373
Uttar Pradesh,BARABANKI,1999,Whole Year ,Tobacco,156,1000
Uttar Pradesh,BARABANKI,1999,Whole Year ,Turmeric,9,14
Uttar Pradesh,BARABANKI,2000,Whole Year ,Potato,14338,277827
Uttar Pradesh,BARABANKI,2000,Whole Year ,Sugarcane,15243,856535
Uttar Pradesh,BARABANKI,2000,Whole Year ,Turmeric,10,17
Uttar Pradesh,BARABANKI,2001,Whole Year ,Potato,14402,348125
Uttar Pradesh,BARABANKI,2001,Whole Year ,Sugarcane,14165,747969
Uttar Pradesh,BARABANKI,2001,Whole Year ,Tobacco,86,563
Uttar Pradesh,BARABANKI,2001,Whole Year ,Turmeric,14,25
Uttar Pradesh,BARABANKI,2002,Whole Year ,Potato,13819,275841
Uttar Pradesh,BARABANKI,2002,Whole Year ,Sannhamp,3,1
Uttar Pradesh,BARABANKI,2002,Whole Year ,Sugarcane,14014,664936
Uttar Pradesh,BARABANKI,2002,Whole Year ,Tobacco,65,386
Uttar Pradesh,BARABANKI,2003,Whole Year ,Potato,14080,560466
Uttar Pradesh,BARABANKI,2003,Whole Year ,Sannhamp,4,1
Uttar Pradesh,BARABANKI,2003,Whole Year ,Sugarcane,18289,878384
Uttar Pradesh,BARABANKI,2003,Whole Year ,Tobacco,61,435
Uttar Pradesh,BARABANKI,2003,Whole Year ,Turmeric,3,5
Uttar Pradesh,BARABANKI,2004,Whole Year ,Banana,3,109
Uttar Pradesh,BARABANKI,2004,Whole Year ,Dry chillies,477,447
Uttar Pradesh,BARABANKI,2004,Whole Year ,Garlic,426,1845
Uttar Pradesh,BARABANKI,2004,Whole Year ,Onion,411,4892
Uttar Pradesh,BARABANKI,2004,Whole Year ,Sweet potato,375,4358
Uttar Pradesh,BARABANKI,2004,Whole Year ,Tobacco,37,189
Uttar Pradesh,BARABANKI,2005,Whole Year ,Coriander,548,314
Uttar Pradesh,BARABANKI,2005,Whole Year ,Dry chillies,427,390
Uttar Pradesh,BARABANKI,2005,Whole Year ,Garlic,214,932
Uttar Pradesh,BARABANKI,2005,Whole Year ,Guar seed,20,16
Uttar Pradesh,BARABANKI,2005,Whole Year ,Onion,1146,14702
Uttar Pradesh,BARABANKI,2005,Whole Year ,Sweet potato,346,4526
Uttar Pradesh,BARABANKI,2005,Whole Year ,Tobacco,22,134
Uttar Pradesh,BARABANKI,2006,Whole Year ,Banana,4,155
Uttar Pradesh,BARABANKI,2006,Whole Year ,Coriander,679,353
Uttar Pradesh,BARABANKI,2006,Whole Year ,Dry chillies,455,431
Uttar Pradesh,BAREILLY,1997,Whole Year ,Potato,5353,68587
Uttar Pradesh,BAREILLY,1997,Whole Year ,Sugarcane,69858,4398819
Uttar Pradesh,BAREILLY,1998,Whole Year ,Onion,405,6769
Uttar Pradesh,BAREILLY,1998,Whole Year ,Potato,5630,135441
Uttar Pradesh,BAREILLY,1998,Whole Year ,Sannhamp,10,4
Uttar Pradesh,BAREILLY,1998,Whole Year ,Sugarcane,62797,3653781
Uttar Pradesh,BAREILLY,1998,Whole Year ,Turmeric,19,35
Uttar Pradesh,BAREILLY,1999,Whole Year ,Moth,1,1
Uttar Pradesh,BAREILLY,1999,Whole Year ,Onion,479,6867
Uttar Pradesh,BAREILLY,1999,Whole Year ,Peas & beans (Pulses),1737,3141
Uttar Pradesh,BAREILLY,1999,Whole Year ,Potato,6127,122567
Uttar Pradesh,BAREILLY,1999,Whole Year ,Sugarcane,65645,3784828
Uttar Pradesh,BAREILLY,1999,Whole Year ,Turmeric,40,62
Uttar Pradesh,BAREILLY,2000,Whole Year ,Potato,4664,100140
Uttar Pradesh,BAREILLY,2000,Whole Year ,Sugarcane,70552,3921351
Uttar Pradesh,BAREILLY,2000,Whole Year ,Turmeric,22,38
Uttar Pradesh,BAREILLY,2001,Whole Year ,Potato,4618,105378
Uttar Pradesh,BAREILLY,2001,Whole Year ,Sugarcane,78257,4725158
Uttar Pradesh,BAREILLY,2001,Whole Year ,Turmeric,16,29
Uttar Pradesh,BAREILLY,2002,Whole Year ,Potato,6292,101245
Uttar Pradesh,BAREILLY,2002,Whole Year ,Sugarcane,90381,4968063
Uttar Pradesh,BAREILLY,2002,Whole Year ,Turmeric,30,55
Uttar Pradesh,BAREILLY,2003,Whole Year ,Potato,6030,102371
Uttar Pradesh,BAREILLY,2003,Whole Year ,Sannhamp,1,
Uttar Pradesh,BAREILLY,2003,Whole Year ,Sugarcane,83380,4403798
Uttar Pradesh,BAREILLY,2003,Whole Year ,Tobacco,426,3195
Uttar Pradesh,BAREILLY,2003,Whole Year ,Turmeric,17,31
Uttar Pradesh,BAREILLY,2004,Whole Year ,Dry chillies,78,73
Uttar Pradesh,BAREILLY,2004,Whole Year ,Garlic,19,82
Uttar Pradesh,BAREILLY,2004,Whole Year ,Guar seed,26,22
Uttar Pradesh,BAREILLY,2004,Whole Year ,Onion,220,2432
Uttar Pradesh,BAREILLY,2004,Whole Year ,Sweet potato,308,3580
Uttar Pradesh,BAREILLY,2005,Whole Year ,Coriander,17,10
Uttar Pradesh,BAREILLY,2005,Whole Year ,Dry chillies,97,88
Uttar Pradesh,BAREILLY,2005,Whole Year ,Garlic,155,675
Uttar Pradesh,BAREILLY,2005,Whole Year ,Guar seed,4,3
Uttar Pradesh,BAREILLY,2005,Whole Year ,Onion,449,5778
Uttar Pradesh,BAREILLY,2005,Whole Year ,Sweet potato,540,7064
Uttar Pradesh,BAREILLY,2006,Whole Year ,Coriander,39,20
Uttar Pradesh,BAREILLY,2006,Whole Year ,Dry chillies,86,81
Uttar Pradesh,BAREILLY,2006,Whole Year ,Guar seed,28,24
Uttar Pradesh,BASTI,1997,Whole Year ,Potato,3549,30816
Uttar Pradesh,BASTI,1997,Whole Year ,Sugarcane,23834,1455304
Uttar Pradesh,BASTI,1998,Whole Year ,Onion,226,2745
Uttar Pradesh,BASTI,1998,Whole Year ,Potato,3676,54085
Uttar Pradesh,BASTI,1998,Whole Year ,Sugarcane,24055,1254516
Uttar Pradesh,BASTI,1998,Whole Year ,Tobacco,444,2677
Uttar Pradesh,BASTI,1999,Whole Year ,Onion,256,3608
Uttar Pradesh,BASTI,1999,Whole Year ,Peas & beans (Pulses),7589,10845
Uttar Pradesh,BASTI,1999,Whole Year ,Potato,3679,56966
Uttar Pradesh,BASTI,1999,Whole Year ,Sugarcane,24227,1335102
Uttar Pradesh,BASTI,1999,Whole Year ,Tobacco,444,2431
Uttar Pradesh,BASTI,2000,Whole Year ,Potato,3684,46532
Uttar Pradesh,BASTI,2000,Whole Year ,Sugarcane,24053,1171574
Uttar Pradesh,BASTI,2001,Whole Year ,Potato,3018,74430
Uttar Pradesh,BASTI,2001,Whole Year ,Sugarcane,34029,1739290
Uttar Pradesh,BASTI,2001,Whole Year ,Tobacco,289,1857
Uttar Pradesh,BASTI,2002,Whole Year ,Potato,2797,64888
Uttar Pradesh,BASTI,2002,Whole Year ,Sugarcane,35743,1895380
Uttar Pradesh,BASTI,2002,Whole Year ,Tobacco,292,1741
Uttar Pradesh,BASTI,2003,Whole Year ,Potato,2740,32044
Uttar Pradesh,BASTI,2003,Whole Year ,Sugarcane,34171,1609864
Uttar Pradesh,BASTI,2003,Whole Year ,Tobacco,292,2106
Uttar Pradesh,BASTI,2004,Whole Year ,Banana,8,291
Uttar Pradesh,BASTI,2004,Whole Year ,Garlic,2,9
Uttar Pradesh,BASTI,2004,Whole Year ,Guar seed,19,16
Uttar Pradesh,BASTI,2004,Whole Year ,Onion,202,2426
Uttar Pradesh,BASTI,2004,Whole Year ,Sweet potato,8,93
Uttar Pradesh,BASTI,2004,Whole Year ,Tobacco,289,1369
Uttar Pradesh,BASTI,2005,Whole Year ,Banana,7,267
Uttar Pradesh,BASTI,2005,Whole Year ,Coriander,10,6
Uttar Pradesh,BASTI,2005,Whole Year ,Garlic,2,9
Uttar Pradesh,BASTI,2005,Whole Year ,Guar seed,22,18
Uttar Pradesh,BASTI,2005,Whole Year ,Onion,106,1366
Uttar Pradesh,BASTI,2005,Whole Year ,Sweet potato,8,165
Uttar Pradesh,BASTI,2005,Whole Year ,Tobacco,281,1633
Uttar Pradesh,BASTI,2006,Whole Year ,Banana,8,311
Uttar Pradesh,BASTI,2006,Whole Year ,Coriander,10,5
Uttar Pradesh,BASTI,2006,Whole Year ,Guar seed,64,54
Uttar Pradesh,BIJNOR,1997,Whole Year ,Potato,1163,15347
Uttar Pradesh,BIJNOR,1997,Whole Year ,Sugarcane,201435,13297933
Uttar Pradesh,BIJNOR,1998,Whole Year ,Onion,44,534
Uttar Pradesh,BIJNOR,1998,Whole Year ,Potato,1074,20195
Uttar Pradesh,BIJNOR,1998,Whole Year ,Sannhamp,2,1
Uttar Pradesh,BIJNOR,1998,Whole Year ,Sugarcane,201080,12820861
Uttar Pradesh,BIJNOR,1999,Whole Year ,Onion,53,747
Uttar Pradesh,BIJNOR,1999,Whole Year ,Peas & beans (Pulses),424,767
Uttar Pradesh,BIJNOR,1999,Whole Year ,Potato,1121,27249
Uttar Pradesh,BIJNOR,1999,Whole Year ,Sugarcane,204652,11787137
Uttar Pradesh,BIJNOR,2000,Whole Year ,Potato,958,18924
Uttar Pradesh,BIJNOR,2000,Whole Year ,Sugarcane,213205,11751007
Uttar Pradesh,BIJNOR,2001,Whole Year ,Potato,915,21262
Uttar Pradesh,BIJNOR,2001,Whole Year ,Sugarcane,213642,13671379
Uttar Pradesh,BIJNOR,2001,Whole Year ,Turmeric,1,2
Uttar Pradesh,BIJNOR,2002,Whole Year ,Potato,1103,29295
Uttar Pradesh,BIJNOR,2002,Whole Year ,Sannhamp,2,1
Uttar Pradesh,BIJNOR,2002,Whole Year ,Sugarcane,218507,13730980
Uttar Pradesh,BIJNOR,2002,Whole Year ,Tobacco,8,26
Uttar Pradesh,BIJNOR,2003,Whole Year ,Potato,1073,28528
Uttar Pradesh,BIJNOR,2003,Whole Year ,Sannhamp,2,
Uttar Pradesh,BIJNOR,2003,Whole Year ,Sugarcane,216616,13409397
Uttar Pradesh,BIJNOR,2003,Whole Year ,Tobacco,5,21
Uttar Pradesh,BIJNOR,2004,Whole Year ,Dry chillies,48,45
Uttar Pradesh,BIJNOR,2004,Whole Year ,Guar seed,12,10
Uttar Pradesh,BIJNOR,2004,Whole Year ,Onion,23,262
Uttar Pradesh,BIJNOR,2004,Whole Year ,Sweet potato,90,1046
Uttar Pradesh,BIJNOR,2004,Whole Year ,Tobacco,4,19
Uttar Pradesh,BIJNOR,2005,Whole Year ,Dry chillies,24,22
Uttar Pradesh,BIJNOR,2005,Whole Year ,Guar seed,3,2
Uttar Pradesh,BIJNOR,2005,Whole Year ,Onion,911,11630
Uttar Pradesh,BIJNOR,2005,Whole Year ,Sweet potato,32,419
Uttar Pradesh,BIJNOR,2005,Whole Year ,Tobacco,9,41
Uttar Pradesh,BIJNOR,2006,Whole Year ,Dry chillies,60,57
Uttar Pradesh,BIJNOR,2006,Whole Year ,Guar seed,42,35
Uttar Pradesh,BUDAUN,1997,Whole Year ,Potato,17190,244614
Uttar Pradesh,BUDAUN,1997,Whole Year ,Sugarcane,24875,1709808
Uttar Pradesh,BUDAUN,1998,Whole Year ,Onion,1570,19975
Uttar Pradesh,BUDAUN,1998,Whole Year ,Potato,19543,337820
Uttar Pradesh,BUDAUN,1998,Whole Year ,Sannhamp,1,
Uttar Pradesh,BUDAUN,1998,Whole Year ,Sugarcane,23288,1504684
Uttar Pradesh,BUDAUN,1998,Whole Year ,Tobacco,361,2177
Uttar Pradesh,BUDAUN,1998,Whole Year ,Turmeric,99,184
Uttar Pradesh,BUDAUN,1999,Whole Year ,Moth,18,7
Uttar Pradesh,BUDAUN,1999,Whole Year ,Onion,1548,22191
Uttar Pradesh,BUDAUN,1999,Whole Year ,Peas & beans (Pulses),3320,6003
Uttar Pradesh,BUDAUN,1999,Whole Year ,Potato,20697,408414
Uttar Pradesh,BUDAUN,1999,Whole Year ,Sugarcane,22263,1548525
Uttar Pradesh,BUDAUN,1999,Whole Year ,Tobacco,246,1400
Uttar Pradesh,BUDAUN,1999,Whole Year ,Turmeric,241,376
Uttar Pradesh,BUDAUN,2000,Whole Year ,Potato,16612,304282
Uttar Pradesh,BUDAUN,2000,Whole Year ,Sugarcane,20691,1344170
Uttar Pradesh,BUDAUN,2000,Whole Year ,Turmeric,150,262
Uttar Pradesh,BUDAUN,2001,Whole Year ,Potato,17210,412971
Uttar Pradesh,BUDAUN,2001,Whole Year ,Sugarcane,22049,1446944
Uttar Pradesh,BUDAUN,2001,Whole Year ,Tobacco,270,1703
